start_id,relation,end_name
Jennifer Doudna,MEMBER_OF,Pontifical Academy of Sciences
Jennifer Doudna,MEMBER_OF,National Academy of Medicine
Yves Chauvin,RECEIVED,Q202146_2005
Q202146_2005,INSTANCE_OF,Nobel Prize in Chemistry
Yves Chauvin,CITIZEN_OF,France
Yves Chauvin,OCCUPATION,researcher
Yves Chauvin,OCCUPATION,chemist
Yves Chauvin,EDUCATED_AT,École supérieure de chimie physique électronique de Lyon
Yves Chauvin,EMPLOYED_AT,French Institute of Petroleum
Yves Chauvin,MEMBER_OF,French Academy of Sciences
Charles J. Pedersen,RECEIVED,Q244998_1987
Q244998_1987,INSTANCE_OF,Nobel Prize in Chemistry
Charles J. Pedersen,CITIZEN_OF,Japan
Charles J. Pedersen,CITIZEN_OF,United States
Charles J. Pedersen,OCCUPATION,researcher
Charles J. Pedersen,OCCUPATION,chemist
Charles J. Pedersen,FIELD_OF_WORK,organic chemistry
Charles J. Pedersen,EDUCATED_AT,Saint Joseph College
Charles J. Pedersen,EDUCATED_AT,Yokohama
Charles J. Pedersen,EDUCATED_AT,University of Dayton
Charles J. Pedersen,EDUCATED_AT,Massachusetts Institute of Technology
Roald Hoffmann,RECEIVED,Q273279_1981
Q273279_1981,INSTANCE_OF,Nobel Prize in Chemistry
Roald Hoffmann,CITIZEN_OF,United States
Roald Hoffmann,CITIZEN_OF,Second Polish Republic
Roald Hoffmann,OCCUPATION,academic
Roald Hoffmann,OCCUPATION,university teacher
Roald Hoffmann,OCCUPATION,chemist
Roald Hoffmann,OCCUPATION,playwright
Roald Hoffmann,OCCUPATION,poet
Roald Hoffmann,OCCUPATION,writer
Roald Hoffmann,FIELD_OF_WORK,chemistry
Roald Hoffmann,EDUCATED_AT,Stuyvesant High School
Roald Hoffmann,EDUCATED_AT,Columbia University
Roald Hoffmann,EDUCATED_AT,Harvard University
Roald Hoffmann,EMPLOYED_AT,Cornell University
Roald Hoffmann,MEMBER_OF,Indian National Science Academy
Roald Hoffmann,MEMBER_OF,Polish Academy of Sciences
Roald Hoffmann,MEMBER_OF,International Academy of Quantum Molecular Science
Roald Hoffmann,MEMBER_OF,German Academy of Sciences Leopoldina
Roald Hoffmann,MEMBER_OF,North Rhine-Westphalia Academy for Sciences and Arts
Roald Hoffmann,MEMBER_OF,American Physical Society
Roald Hoffmann,MEMBER_OF,American Philosophical Society
Roald Hoffmann,MEMBER_OF,American Academy of Arts and Sciences
Roald Hoffmann,MEMBER_OF,National Academy of Sciences
Roald Hoffmann,MEMBER_OF,Royal Swedish Academy of Sciences
Roald Hoffmann,MEMBER_OF,Royal Society
Roald Hoffmann,MEMBER_OF,Russian Academy of Sciences
Kenichi Fukui,RECEIVED,Q217734_1981
Q217734_1981,INSTANCE_OF,Nobel Prize in Chemistry
Kenichi Fukui,CITIZEN_OF,Japan
Kenichi Fukui,CITIZEN_OF,Empire of Japan
Kenichi Fukui,OCCUPATION,researcher
Kenichi Fukui,OCCUPATION,chemist
Kenichi Fukui,OCCUPATION,professor
Kenichi Fukui,FIELD_OF_WORK,chemist
Kenichi Fukui,EDUCATED_AT,Kyoto University
Kenichi Fukui,EMPLOYED_AT,Kyoto University
Kenichi Fukui,EMPLOYED_AT,Kyoto Institute of Technology
Kenichi Fukui,MEMBER_OF,Pontifical Academy of Sciences
Kenichi Fukui,MEMBER_OF,International Academy of Quantum Molecular Science
Kenichi Fukui,MEMBER_OF,Japan Academy
Kenichi Fukui,MEMBER_OF,Royal Society
Kenichi Fukui,MEMBER_OF,National Academy of Sciences
Kenichi Fukui,MEMBER_OF,American Academy of Arts and Sciences
Rudolph A. Marcus,RECEIVED,Q239067_1992
Q239067_1992,INSTANCE_OF,Nobel Prize in Chemistry
Rudolph A. Marcus,CITIZEN_OF,Canada
Rudolph A. Marcus,CITIZEN_OF,United States
Rudolph A. Marcus,OCCUPATION,university teacher
Rudolph A. Marcus,OCCUPATION,chemist
Rudolph A. Marcus,FIELD_OF_WORK,chemistry
Rudolph A. Marcus,EDUCATED_AT,Baron Byng High School
Rudolph A. Marcus,EDUCATED_AT,McGill University
Rudolph A. Marcus,EMPLOYED_AT,New York University Tandon School of Engineering
Rudolph A. Marcus,EMPLOYED_AT,California Institute of Technology
Rudolph A. Marcus,EMPLOYED_AT,University of North Carolina at Chapel Hill
Rudolph A. Marcus,EMPLOYED_AT,University of Illinois Urbana–Champaign
Rudolph A. Marcus,MEMBER_OF,International Academy of Quantum Molecular Science
Rudolph A. Marcus,MEMBER_OF,Chinese Academy of Sciences
Rudolph A. Marcus,MEMBER_OF,American Physical Society
Rudolph A. Marcus,MEMBER_OF,American Academy of Arts and Sciences
Rudolph A. Marcus,MEMBER_OF,American Philosophical Society
Rudolph A. Marcus,MEMBER_OF,Royal Society of Canada
Rudolph A. Marcus,MEMBER_OF,Royal Society
Rudolph A. Marcus,MEMBER_OF,National Academy of Sciences
Yuan T. Lee,RECEIVED,Q243190_1986
Q243190_1986,INSTANCE_OF,Nobel Prize in Chemistry
Yuan T. Lee,CITIZEN_OF,United States
Yuan T. Lee,CITIZEN_OF,Taiwan
Yuan T. Lee,CITIZEN_OF,Empire of Japan
Yuan T. Lee,OCCUPATION,Nobel Prize winner
Yuan T. Lee,OCCUPATION,university teacher
Yuan T. Lee,OCCUPATION,chemist
Yuan T. Lee,FIELD_OF_WORK,chemistry
Yuan T. Lee,EDUCATED_AT,National Hsinchu Senior High School
Yuan T. Lee,EDUCATED_AT,University of California
Yuan T. Lee,EDUCATED_AT,Berkeley
Yuan T. Lee,EDUCATED_AT,National Taiwan University
Yuan T. Lee,EMPLOYED_AT,Harvard University
Yuan T. Lee,EMPLOYED_AT,University of Chicago
Yuan T. Lee,EMPLOYED_AT,California Institute of Technology
Yuan T. Lee,EMPLOYED_AT,University of California
Yuan T. Lee,EMPLOYED_AT,Berkeley
Yuan T. Lee,MEMBER_OF,Committee of 100
Yuan T. Lee,MEMBER_OF,Indian National Science Academy
Yuan T. Lee,MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Yuan T. Lee,MEMBER_OF,Academia Sinica
Yuan T. Lee,MEMBER_OF,Royal Swedish Academy of Engineering Sciences
Yuan T. Lee,MEMBER_OF,Pontifical Academy of Sciences
Yuan T. Lee,MEMBER_OF,American Physical Society
Yuan T. Lee,MEMBER_OF,American Academy of Arts and Sciences
Yuan T. Lee,MEMBER_OF,National Academy of Sciences
Luis Federico Leloir,RECEIVED,Q233985_1970
Q233985_1970,INSTANCE_OF,Nobel Prize in Chemistry
Luis Federico Leloir,CITIZEN_OF,France
Luis Federico Leloir,CITIZEN_OF,Argentina
Luis Federico Leloir,OCCUPATION,biochemist
Luis Federico Leloir,OCCUPATION,university teacher
Luis Federico Leloir,OCCUPATION,chemist
Luis Federico Leloir,OCCUPATION,physicist
Luis Federico Leloir,OCCUPATION,physician
Luis Federico Leloir,FIELD_OF_WORK,biochemistry
Luis Federico Leloir,EDUCATED_AT,Faculty of Medical Sciences
Luis Federico Leloir,EDUCATED_AT,University of Buenos Aires
Luis Federico Leloir,EMPLOYED_AT,University of Cambridge
Luis Federico Leloir,EMPLOYED_AT,Columbia University
Luis Federico Leloir,EMPLOYED_AT,University of Buenos Aires
Luis Federico Leloir,EMPLOYED_AT,Washington University in St. Louis
Luis Federico Leloir,EMPLOYED_AT,University of Washington
Luis Federico Leloir,EMPLOYED_AT,Leloir Institute
Luis Federico Leloir,MEMBER_OF,Academia Argentina de Letras
Luis Federico Leloir,MEMBER_OF,American Academy of Arts and Sciences
Luis Federico Leloir,MEMBER_OF,Sociedad Española de Bioquímica y Biologia Molecular
Luis Federico Leloir,MEMBER_OF,Buenos Aires National Academy of Medicine
Luis Federico Leloir,MEMBER_OF,The World Academy of Sciences
Luis Federico Leloir,MEMBER_OF,American Philosophical Society
Luis Federico Leloir,MEMBER_OF,Pontifical Academy of Sciences
Luis Federico Leloir,MEMBER_OF,French Academy of Sciences
Luis Federico Leloir,MEMBER_OF,Royal Society
Luis Federico Leloir,MEMBER_OF,National Academy of Sciences
Dudley R. Herschbach,RECEIVED,Q243196_1986
Q243196_1986,INSTANCE_OF,Nobel Prize in Chemistry
Dudley R. Herschbach,CITIZEN_OF,United States
Dudley R. Herschbach,OCCUPATION,chemist
Dudley R. Herschbach,OCCUPATION,mathematician
Dudley R. Herschbach,OCCUPATION,physicist
Dudley R. Herschbach,FIELD_OF_WORK,chemistry
Dudley R. Herschbach,EDUCATED_AT,Campbell High School
Dudley R. Herschbach,EDUCATED_AT,Stanford University
Dudley R. Herschbach,EDUCATED_AT,Harvard University
Dudley R. Herschbach,EMPLOYED_AT,Harvard University
Dudley R. Herschbach,EMPLOYED_AT,Texas A&M University
Dudley R. Herschbach,EMPLOYED_AT,University of California
Dudley R. Herschbach,EMPLOYED_AT,Berkeley
Dudley R. Herschbach,MEMBER_OF,American Physical Society
Dudley R. Herschbach,MEMBER_OF,American Philosophical Society
Dudley R. Herschbach,MEMBER_OF,American Academy of Arts and Sciences
Dudley R. Herschbach,MEMBER_OF,National Academy of Sciences
Jens Christian Skou,RECEIVED,Q1687170_1997
Q1687170_1997,INSTANCE_OF,Nobel Prize in Chemistry
Jens Christian Skou,CITIZEN_OF,Kingdom of Denmark
Jens Christian Skou,OCCUPATION,autobiographer
Jens Christian Skou,OCCUPATION,biochemist
Jens Christian Skou,OCCUPATION,physiologist
Jens Christian Skou,OCCUPATION,university teacher
Jens Christian Skou,OCCUPATION,chemist
Jens Christian Skou,FIELD_OF_WORK,biochemistry
Jens Christian Skou,EDUCATED_AT,Aarhus University
Jens Christian Skou,EDUCATED_AT,University of Copenhagen
Jens Christian Skou,EMPLOYED_AT,Aarhus University
Jens Christian Skou,MEMBER_OF,German Academy of Sciences Leopoldina
Jens Christian Skou,MEMBER_OF,Academia Europaea
Jens Christian Skou,MEMBER_OF,The Japanese Biochemical Society
Jens Christian Skou,MEMBER_OF,American Physiological Society
Jens Christian Skou,MEMBER_OF,Royal Danish Academy of Sciences and Letters
Jens Christian Skou,MEMBER_OF,European Molecular Biology Organization
Jens Christian Skou,MEMBER_OF,American Academy of Arts and Sciences
Jens Christian Skou,MEMBER_OF,National Academy of Sciences
Emmanuelle Charpentier,RECEIVED,Q17280087_2020
Q17280087_2020,INSTANCE_OF,Nobel Prize in Chemistry
Emmanuelle Charpentier,CITIZEN_OF,France
Emmanuelle Charpentier,OCCUPATION,immunologist
Emmanuelle Charpentier,OCCUPATION,microbiologist
Emmanuelle Charpentier,OCCUPATION,geneticist
Emmanuelle Charpentier,OCCUPATION,biochemist
Emmanuelle Charpentier,OCCUPATION,university teacher
Emmanuelle Charpentier,OCCUPATION,scientist
Emmanuelle Charpentier,FIELD_OF_WORK,genetics
Emmanuelle Charpentier,FIELD_OF_WORK,microbiology
Emmanuelle Charpentier,FIELD_OF_WORK,biochemistry
Emmanuelle Charpentier,EDUCATED_AT,Pierre and Marie Curie University
Emmanuelle Charpentier,EDUCATED_AT,Pasteur Institute
Emmanuelle Charpentier,EMPLOYED_AT,Umeå University
Emmanuelle Charpentier,EMPLOYED_AT,Max Planck Institute for Infection Biology
Emmanuelle Charpentier,EMPLOYED_AT,Max Planck Unit for the Science of Pathogens
Emmanuelle Charpentier,EMPLOYED_AT,University of Vienna
Emmanuelle Charpentier,EMPLOYED_AT,Hannover Medical School
Emmanuelle Charpentier,MEMBER_OF,American Academy of Arts and Sciences
Emmanuelle Charpentier,MEMBER_OF,Pontifical Academy of Sciences
Emmanuelle Charpentier,MEMBER_OF,German Academy of Sciences Leopoldina
Emmanuelle Charpentier,MEMBER_OF,Austrian Academy of Sciences
Emmanuelle Charpentier,MEMBER_OF,Royal Swedish Academy of Sciences
Emmanuelle Charpentier,MEMBER_OF,French Academy of Sciences
Emmanuelle Charpentier,MEMBER_OF,National Academy of Sciences
Morten P. Meldal,RECEIVED,Q6914509_2022
Q6914509_2022,INSTANCE_OF,Nobel Prize in Chemistry
Morten P. Meldal,CITIZEN_OF,Kingdom of Denmark
Morten P. Meldal,OCCUPATION,biochemist
Morten P. Meldal,OCCUPATION,researcher
Morten P. Meldal,OCCUPATION,chemist
Morten P. Meldal,EDUCATED_AT,Technical University of Denmark
Morten P. Meldal,EMPLOYED_AT,Laboratory of Molecular Biology
Morten P. Meldal,EMPLOYED_AT,University of Copenhagen
Morten P. Meldal,EMPLOYED_AT,Carlsberg Laboratory
Morten P. Meldal,EMPLOYED_AT,Technical University of Denmark
Morten P. Meldal,EMPLOYED_AT,H. C. Ørsted Gold Medal
Morten P. Meldal,MEMBER_OF,Royal Danish Academy of Sciences and Letters
Paul L. Modrich,RECEIVED,Q7151888_2015
Q7151888_2015,INSTANCE_OF,Nobel Prize in Chemistry
Paul L. Modrich,CITIZEN_OF,United States
Paul L. Modrich,OCCUPATION,biochemist
Paul L. Modrich,OCCUPATION,university teacher
Paul L. Modrich,OCCUPATION,chemist
Paul L. Modrich,FIELD_OF_WORK,chemistry
Paul L. Modrich,FIELD_OF_WORK,biochemistry
Paul L. Modrich,EDUCATED_AT,Stanford University
Paul L. Modrich,EMPLOYED_AT,University of California
Paul L. Modrich,EMPLOYED_AT,Berkeley
Paul L. Modrich,EMPLOYED_AT,Duke University
Paul L. Modrich,EMPLOYED_AT,Howard Hughes Medical Institute
Paul L. Modrich,EMPLOYED_AT,Duke University School of Medicine
Paul L. Modrich,MEMBER_OF,American Academy of Arts and Sciences
Paul L. Modrich,MEMBER_OF,National Academy of Sciences
Arieh Warshel,RECEIVED,Q4790366_2013
Q4790366_2013,INSTANCE_OF,Nobel Prize in Chemistry
Arieh Warshel,CITIZEN_OF,United States
Arieh Warshel,CITIZEN_OF,Israel
Arieh Warshel,OCCUPATION,biophysicist
Arieh Warshel,OCCUPATION,biochemist
Arieh Warshel,OCCUPATION,university teacher
Arieh Warshel,OCCUPATION,chemist
Arieh Warshel,FIELD_OF_WORK,biochemistry
Arieh Warshel,FIELD_OF_WORK,biophysics
Arieh Warshel,FIELD_OF_WORK,computational biology
Arieh Warshel,EDUCATED_AT,Technion – Israel Institute of Technology
Arieh Warshel,EDUCATED_AT,Weizmann Institute of Science
Arieh Warshel,EMPLOYED_AT,Weizmann Institute of Science
Arieh Warshel,EMPLOYED_AT,University of Southern California
Arieh Warshel,MEMBER_OF,National Academy of Sciences
Arieh Warshel,MEMBER_OF,Russian Academy of Sciences
Robert Bruce Merrifield,RECEIVED,Q224153_1984
Q224153_1984,INSTANCE_OF,Nobel Prize in Chemistry
Robert Bruce Merrifield,CITIZEN_OF,United States
Robert Bruce Merrifield,OCCUPATION,biochemist
Robert Bruce Merrifield,OCCUPATION,university teacher
Robert Bruce Merrifield,OCCUPATION,chemist
Robert Bruce Merrifield,FIELD_OF_WORK,biochemistry
Robert Bruce Merrifield,EDUCATED_AT,Pasadena City College
Robert Bruce Merrifield,EDUCATED_AT,Montebello High School
Robert Bruce Merrifield,EDUCATED_AT,University of California
Robert Bruce Merrifield,EDUCATED_AT,Los Angeles
Robert Bruce Merrifield,EMPLOYED_AT,University of California
Robert Bruce Merrifield,EMPLOYED_AT,Los Angeles
Robert Bruce Merrifield,EMPLOYED_AT,The Rockefeller University
Robert Bruce Merrifield,MEMBER_OF,National Academy of Sciences
Irwin Rose,RECEIVED,Q230652_2004
Q230652_2004,INSTANCE_OF,Nobel Prize in Chemistry
Irwin Rose,CITIZEN_OF,United States
Irwin Rose,OCCUPATION,biochemist
Irwin Rose,OCCUPATION,university teacher
Irwin Rose,OCCUPATION,biologist
Irwin Rose,OCCUPATION,chemist
Irwin Rose,FIELD_OF_WORK,biology
Irwin Rose,EDUCATED_AT,Lewis and Clark High School
Irwin Rose,EDUCATED_AT,University of Chicago
Irwin Rose,EDUCATED_AT,New York University
Irwin Rose,EMPLOYED_AT,University of Chicago
Irwin Rose,EMPLOYED_AT,University of California
Irwin Rose,EMPLOYED_AT,Irvine
Irwin Rose,MEMBER_OF,American Academy of Arts and Sciences
Irwin Rose,MEMBER_OF,National Academy of Sciences
Michael Smith,RECEIVED,Q232289_1993
Q232289_1993,INSTANCE_OF,Nobel Prize in Chemistry
Michael Smith,CITIZEN_OF,Canada
Michael Smith,OCCUPATION,geneticist
Michael Smith,OCCUPATION,biochemist
Michael Smith,OCCUPATION,university teacher
Michael Smith,OCCUPATION,chemist
Michael Smith,FIELD_OF_WORK,biochemistry
Michael Smith,FIELD_OF_WORK,molecular biology
Michael Smith,EDUCATED_AT,Arnold School
Michael Smith,EDUCATED_AT,University of Manchester
Michael Smith,EMPLOYED_AT,University of British Columbia
Michael Smith,MEMBER_OF,European Molecular Biology Organization
Michael Smith,MEMBER_OF,Royal Society
Michael Smith,MEMBER_OF,National Academy of Sciences
Avram Hershko,RECEIVED,Q232302_2004
Q232302_2004,INSTANCE_OF,Nobel Prize in Chemistry
Avram Hershko,CITIZEN_OF,Hungary
Avram Hershko,CITIZEN_OF,Israel
Avram Hershko,OCCUPATION,biochemist
Avram Hershko,OCCUPATION,university teacher
Avram Hershko,OCCUPATION,educator
Avram Hershko,OCCUPATION,physician
Avram Hershko,FIELD_OF_WORK,biochemistry
Avram Hershko,EDUCATED_AT,Hebrew University of Jerusalem
Avram Hershko,EMPLOYED_AT,New York University
Avram Hershko,EMPLOYED_AT,Technion – Israel Institute of Technology
Avram Hershko,MEMBER_OF,Chinese Academy of Sciences
Avram Hershko,MEMBER_OF,American Academy of Arts and Sciences
Avram Hershko,MEMBER_OF,European Molecular Biology Organization
Avram Hershko,MEMBER_OF,Israel Academy of Sciences and Humanities
Avram Hershko,MEMBER_OF,Hungarian Academy of Sciences
Avram Hershko,MEMBER_OF,National Academy of Sciences
Robert Burns Woodward,RECEIVED,Q232316_1965
Q232316_1965,INSTANCE_OF,Nobel Prize in Chemistry
Robert Burns Woodward,CITIZEN_OF,United States
Robert Burns Woodward,OCCUPATION,university teacher
Robert Burns Woodward,OCCUPATION,chemist
Robert Burns Woodward,FIELD_OF_WORK,organic chemistry
Robert Burns Woodward,EDUCATED_AT,Quincy High School
Robert Burns Woodward,EDUCATED_AT,Massachusetts Institute of Technology
Robert Burns Woodward,EMPLOYED_AT,Harvard University
Robert Burns Woodward,MEMBER_OF,German Academy of Sciences Leopoldina
Robert Burns Woodward,MEMBER_OF,Academy of Sciences of the USSR
Robert Burns Woodward,MEMBER_OF,American Academy of Arts and Sciences
Robert Burns Woodward,MEMBER_OF,American Philosophical Society
Robert Burns Woodward,MEMBER_OF,Royal Society
Robert Burns Woodward,MEMBER_OF,National Academy of Sciences
Aaron Ciechanover,RECEIVED,Q233205_2004
Q233205_2004,INSTANCE_OF,Nobel Prize in Chemistry
Aaron Ciechanover,CITIZEN_OF,Israel
Aaron Ciechanover,OCCUPATION,biochemist
Aaron Ciechanover,OCCUPATION,pedagogue
Aaron Ciechanover,OCCUPATION,university teacher
Aaron Ciechanover,OCCUPATION,chemist
Aaron Ciechanover,OCCUPATION,physician
Aaron Ciechanover,FIELD_OF_WORK,biology
Aaron Ciechanover,FIELD_OF_WORK,chemistry
Aaron Ciechanover,EDUCATED_AT,Hadassah Medical Center
Aaron Ciechanover,EDUCATED_AT,Technion – Israel Institute of Technology
Aaron Ciechanover,EDUCATED_AT,Hebrew University of Jerusalem
Aaron Ciechanover,EMPLOYED_AT,Technion – Israel Institute of Technology
Aaron Ciechanover,MEMBER_OF,German Academy of Sciences Leopoldina
Aaron Ciechanover,MEMBER_OF,Chinese Academy of Sciences
Aaron Ciechanover,MEMBER_OF,American Academy of Arts and Sciences
Aaron Ciechanover,MEMBER_OF,European Molecular Biology Organization
Aaron Ciechanover,MEMBER_OF,Academia Europaea
Aaron Ciechanover,MEMBER_OF,American Philosophical Society
Aaron Ciechanover,MEMBER_OF,Pontifical Academy of Sciences
Aaron Ciechanover,MEMBER_OF,European Academy of Sciences
Aaron Ciechanover,MEMBER_OF,Israel Academy of Sciences and Humanities
Aaron Ciechanover,MEMBER_OF,National Academy of Sciences
Fraser Stoddart,RECEIVED,Q376243_2016
Q376243_2016,INSTANCE_OF,Nobel Prize in Chemistry
Fraser Stoddart,CITIZEN_OF,United States
Fraser Stoddart,CITIZEN_OF,United Kingdom
Fraser Stoddart,OCCUPATION,university teacher
Fraser Stoddart,OCCUPATION,chemist
Fraser Stoddart,FIELD_OF_WORK,organic chemistry
Fraser Stoddart,FIELD_OF_WORK,stereochemistry
Fraser Stoddart,FIELD_OF_WORK,supramolecular chemistry
Fraser Stoddart,EDUCATED_AT,Stewart's Melville College
Fraser Stoddart,EDUCATED_AT,University of Edinburgh
Fraser Stoddart,EMPLOYED_AT,University of California
Fraser Stoddart,EMPLOYED_AT,Los Angeles
Fraser Stoddart,EMPLOYED_AT,University of Birmingham
Fraser Stoddart,EMPLOYED_AT,Northwestern University
Fraser Stoddart,EMPLOYED_AT,University of Sheffield
Fraser Stoddart,EMPLOYED_AT,Tianjin University
Fraser Stoddart,MEMBER_OF,German Academy of Sciences Leopoldina
Fraser Stoddart,MEMBER_OF,American Academy of Arts and Sciences
Fraser Stoddart,MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Fraser Stoddart,MEMBER_OF,National Academy of Sciences
Fraser Stoddart,MEMBER_OF,Royal Society
Fraser Stoddart,MEMBER_OF,Royal Society of Edinburgh
Martin Karplus,RECEIVED,Q903471_2013
Q903471_2013,INSTANCE_OF,Nobel Prize in Chemistry
Martin Karplus,CITIZEN_OF,United States
Martin Karplus,CITIZEN_OF,Austria
Martin Karplus,OCCUPATION,chemist
Martin Karplus,OCCUPATION,scientist
Martin Karplus,OCCUPATION,theoretical chemist
Martin Karplus,OCCUPATION,biophysicist
Martin Karplus,OCCUPATION,university teacher
